"Date","Open","High","Low","Close","Volume"
"08/25/2021","217.37","224.7","217.22","222.13","34,770,100"
"08/24/2021","217.53","219.59","215.35","217.93","29,729,890"
"08/23/2021","209.71","219.97","209.5","219.58","57,580,660"
"08/20/2021","199.91","208.6506","199.33","208.16","67,574,130"
"08/19/2021","194.94","204.95","187.62","197.98","76,655,480"
"08/18/2021","195","196.3365","190","190.4","28,591,350"
"08/17/2021","196.85","197.7","192.67","194.58","20,458,490"
"08/16/2021","201.35","202.87","194.53","199.5","21,115,280"
"08/13/2021","199.05","202.1381","198.51","201.88","18,306,290"
"08/12/2021","198.7","200.2899","196.2","199.05","15,186,160"
"08/11/2021","200.43","200.49","194.3","196.99","18,592,480"
"08/10/2021","203.22","204.3","198.3454","199.36","17,923,780"
"08/09/2021","204.46","205.0799","201.43","202.95","14,644,310"
"08/06/2021","205.24","205.7","202.1","203.66","17,849,660"
"08/05/2021","205","207.33","203.42","206.37","21,143,540"
"08/04/2021","199.9","203.18","198.28","202.74","23,130,940"
"08/03/2021","197.4","202.22","192.2","198.15","30,181,070"
"08/02/2021","197","199.61","193.61","197.5","21,744,400"
"07/30/2021","194.18","196.3","192.63","194.99","18,349,750"
"07/29/2021","195.19","198.53","193.2803","196.62","19,078,090"
"07/28/2021","193.192","196.46","189.95","195.03","20,219,120"
"07/27/2021","192.65","196.22","187.41","192.08","24,886,260"
"07/26/2021","193.11","194.42","189.14","192.94","20,394,320"
"07/23/2021","196.564","197","192.5","195.58","19,567,200"
"07/22/2021","196.42","198.87","192.76","195.94","32,382,600"
"07/21/2021","188.82","195.27","187.42","194.1","37,101,740"
"07/20/2021","187.3","188.38","181.64","186.12","43,468,650"
"07/19/2021","179.1525","190.42","178.655","187.7975","74,905,880"
"07/16/2021","190.305","191.5711","180.73","181.61","68,822,280"
"07/15/2021","198.1175","198.47","188.585","189.6625","55,056,440"
"07/14/2021","203.5775","204.1775","197.5275","198.415","38,009,920"
"07/13/2021","204.005","204.6125","201.14","202.5","29,070,632"
"07/12/2021","202.4","205.3275","201.8775","205.125","32,198,476"
"07/09/2021","199.625","200.8013","197.5425","200.5025","29,662,268"
"07/08/2021","198.565","201.33","197.0075","199.0275","50,329,960"
"07/07/2021","208.535","208.75","203.3205","203.7175","41,842,720"
"07/06/2021","207.375","208.42","203.5025","206.985","44,670,760"
"07/02/2021","204.4013","205.0525","202.8775","204.87","34,339,668"
"07/01/2021","201.25","204.56","200.19","202.12","48,013,480"
"06/30/2021","199.9913","201.625","198.6375","200.025","32,656,616"
"06/29/2021","198.825","200.9875","196.5687","200.2675","36,763,384"
"06/28/2021","193.6125","200.7875","193.19","199.85","49,543,640"
"06/25/2021","192.805","193.455","188.9437","190.31","27,836,592"
"06/24/2021","192.2775","194.2","190.8825","192.055","32,092,240"
"06/23/2021","190.0775","191.5275","189.0775","190.5725","33,235,704"
"06/22/2021","184.715","189.6375","183.8587","188.8675","58,014,560"
"06/21/2021","184.3525","185.365","178.2265","184.2725","67,238,200"
"06/18/2021","187.84","193.75","185.84","186.3875","96,885,440"
"06/17/2021","177.7457","188.35","177.5625","186.5725","80,965,480"
"06/16/2021","177.9075","179.5468","175.8442","178.1025","30,712,260"
"06/15/2021","179.15","180.1625","177.2795","177.885","24,303,044"
"06/14/2021","179.06","180.395","176.6275","180.1875","32,137,428"
"06/11/2021","174.795","179.3922","174.4375","178.2525","41,630,760"
"06/10/2021","173.5","174.92","171.76","174.25","28,777,044"
"06/09/2021","175.1575","175.75","172.5575","173.5825","38,165,748"
"06/08/2021","175.2725","176.2159","172.51","174.57","32,384,676"
"06/07/2021","175.7115","178.125","171.9275","176.19","57,575,480"
"06/04/2021","171.125","176.61","170.955","175.7825","61,712,040"
"06/03/2021","167.0075","172.59","165.83","169.6975","58,000,680"
"06/02/2021","162.5225","169.1887","162.355","167.7825","59,416,760"
"06/01/2021","162.7","163.8812","159.0325","162.645","47,280,320"
"05/28/2021","155.01","162.7748","155.01","162.445","64,453,560"
"05/27/2021","156.9975","157.5","154.6","154.88","58,147,520"
"05/26/2021","157.3425","157.9375","155.8625","157","37,043,864"
"05/25/2021","157.66","158.185","154.825","156.4775","43,540,680"
"05/24/2021","152.125","157.45","151.76","156.12","55,481,640"
"05/21/2021","151.6375","152.22","148.6939","149.9175","67,299,200"
"05/20/2021","143.025","146.8379","142.705","146.125","32,159,192"
"05/19/2021","135.665","140.795","135.4325","140.6575","34,399,936"
"05/18/2021","142.67","144.0425","140.04","140.1575","18,625,424"
"05/17/2021","141.57","141.6925","138.535","141.655","21,648,884"
"05/14/2021","138.9","143.281","137.485","142.43","25,861,500"
"05/13/2021","140.3375","140.8075","134.59","136.6525","28,572,748"
"05/12/2021","140.095","142.6025","137.0925","137.585","30,340,932"
"05/11/2021","138.25","143.5475","137.5","143.0625","28,558,536"
"05/10/2021","147.8725","148.06","142.5","142.6575","26,890,380"
"05/07/2021","148.0825","149.7075","146.7171","148.1225","22,932,732"
"05/06/2021","144.9525","145.7125","142.1809","145.23","19,338,092"
"05/05/2021","147.09","148.135","143.875","144.585","29,202,304"
"05/04/2021","146.3725","146.375","140.1025","143.5125","40,532,480"
"05/03/2021","151.25","152.4675","147.875","148.3675","20,391,184"
"04/30/2021","151.745","153.65","149.97","150.095","20,191,008"
"04/29/2021","154","154.365","150.715","153.2475","17,319,648"
"04/28/2021","153.645","155.3225","152.1552","152.7675","20,941,620"
"04/27/2021","155.785","156.705","153.545","153.8175","16,457,300"
"04/26/2021","151.8505","154.79","151.25","154.78","19,779,708"
"04/23/2021","149.3438","153.3487","149.0025","152.6525","22,777,220"
"04/22/2021","153.75","154.3857","147.835","148.5025","27,778,628"
"04/21/2021","151.1875","153.625","151.0225","153.605","21,677,704"
"04/20/2021","153.2325","154.97","149.63","151.7125","33,413,304"
"04/19/2021","155.3654","158.075","152.33","153.6175","40,441,800"
"04/16/2021","160.531","161.6575","158.6525","159.125","33,520,756"
"04/15/2021","156.625","162.1415","156.315","161.3725","59,848,080"
"04/14/2021","156.25","157.2046","152.275","152.77","38,550,192"
"04/13/2021","152.315","157","151.2575","156.795","67,621,200"
"04/12/2021","142.8975","153.525","141.3925","152.09","86,932,200"
"04/09/2021","142.14","144.08","141.75","144","19,517,088"
"04/08/2021","142.5275","144.715","142.4894","143.17","24,441,492"
"04/07/2021","138.8075","142.435","137.115","141.435","25,128,436"
"04/06/2021","139.9968","140.5412","137.7362","138.615","19,174,596"
"04/05/2021","138.675","140.1396","137.33","139.875","25,567,140"
"04/01/2021","135.7225","138.7","135.1125","138.1175","30,827,460"
"03/31/2021","130.155","134.705","129.825","133.4825","31,477,752"
"03/30/2021","128.4195","129.7525","127.05","128.7175","20,020,248"
"03/29/2021","128.2025","130.625","127","129.4825","27,351,988"
"03/26/2021","125.545","128.5625","123.735","128.3925","36,396,896"
"03/25/2021","124.995","127.1475","122.72","125.3525","29,514,456"
"03/24/2021","131.5125","131.5913","126.3675","126.43","24,583,852"
"03/23/2021","132.5425","133.445","130.2125","130.7075","22,204,608"
"03/22/2021","129.1275","133.945","129.0675","131.8625","29,780,308"
"03/19/2021","127.5","129.215","126.125","128.4575","29,920,696"
"03/18/2021","131.365","131.84","127.1704","127.225","29,418,808"
"03/17/2021","130.3975","134.5325","129.895","133.4125","24,386,420"
"03/16/2021","133.565","135.125","131.1675","132.9125","27,212,960"
"03/15/2021","128.6475","132.0675","127.6713","131.9125","22,252,044"
"03/12/2021","126.4825","128.8875","125.9","128.56","24,396,396"
"03/11/2021","129.5","130.4625","127.345","129.935","29,991,428"
"03/10/2021","128.405","129.8","124.575","124.6825","38,437,656"
"03/09/2021","121.3025","126.1675","120.5925","125.2025","52,182,560"
"03/08/2021","124.5","124.7125","115.665","115.9325","54,311,160"
"03/05/2021","125.5","125.5","116.7925","124.615","54,283,880"
"03/04/2021","128.0075","129.75","120.8375","123.7025","57,334,520"
"03/03/2021","134.2625","134.515","127.9875","128.0475","37,759,028"
"03/02/2021","139","139.205","133.96","134.0625","26,411,412"
"03/01/2021","138.75","139.25","135.5325","138.4175","35,318,300"
"02/26/2021","137.525","138.545","133.61","137.145","50,093,040"
"02/25/2021","140.4543","143.7475","132.1625","133.075","82,443,600"
"02/24/2021","141.2275","145.0675","137.56","144.99","44,831,920"
"02/23/2021","140.7525","142.3875","133.895","141.42","39,177,932"
"02/22/2021","147.7475","151.3325","143.25","143.5575","32,588,556"
"02/19/2021","150.245","151.77","148.467","149.265","27,172,412"
"02/18/2021","147.29","148.7325","145.75","148.29","23,408,080"
"02/17/2021","151.71","152.2352","147.8","149.06","27,569,868"
"02/16/2021","150.6425","153.725","149.5","153.3025","32,195,952"
"02/12/2021","150.5","152.9114","147.75","149.6125","37,475,748"
"02/11/2021","149.8025","152.7225","149.25","152.5075","45,082,760"
"02/10/2021","144.6325","149.05","143.4137","147.6425","48,535,240"
"02/09/2021","143.4063","145.8325","142.225","142.6325","28,756,012"
"02/08/2021","137.2722","144.7375","137.2722","144.3875","43,462,280"
"02/05/2021","137.25","137.3725","135.4575","135.91","16,915,364"
"02/04/2021","135.31","136.735","133.3786","136.6425","20,133,848"
"02/03/2021","136.36","139.3175","135.165","135.305","24,540,928"
"02/02/2021","133.9875","135.72","132.855","135.5675","22,043,828"
"02/01/2021","130.5335","132.7075","129.0275","132.37","21,720,432"
"01/29/2021","130.75","133.3475","129.115","129.8975","27,155,204"
"01/28/2021","129.9625","133.3975","129.605","130.51","22,831,596"
"01/27/2021","132.3","132.3275","127.9375","129.1775","37,127,284"
"01/26/2021","135.8045","136.4475","133.875","134.3525","16,398,040"
"01/25/2021","137.8175","138.285","132.3648","136.5325","25,111,116"
"01/22/2021","137.4009","138.4173","136.2725","137.125","24,681,856"
"01/21/2021","134.186","139.9936","132.53","138.675","33,833,960"
"01/20/2021","131.1175","134.305","130.5675","133.6575","25,857,088"
"01/19/2021","130.1625","130.9398","128.44","130.2525","22,618,688"
"01/15/2021","132.28","133.2525","128.485","128.595","27,778,128"
"01/14/2021","135.75","135.9975","131.805","132.0025","28,312,028"
"01/13/2021","134.8997","136.25","133.85","135.3175","21,002,844"
"01/12/2021","137.525","137.545","133.45","134.8475","29,147,772"
"01/11/2021","134.1875","139.61","133.625","136.215","51,902,880"
"01/08/2021","133.625","134.21","130.42","132.7675","29,252,860"
"01/07/2021","129.675","133.7775","128.865","133.44","46,148,160"
"01/06/2021","132.225","132.45","125.86","126.145","58,042,320"
"01/05/2021","130.9975","134.435","130.87","134.0475","32,275,992"
"01/04/2021","131.0425","136.525","129.625","131.135","56,064,200"
"12/31/2020","131.365","131.5112","129.15","130.55","19,242,440"
"12/30/2020","129.903","132.1375","128.9675","131.4575","22,539,716"
"12/29/2020","129.25","130.725","128.4225","129.4325","17,037,216"
"12/28/2020","130.625","130.625","127.6317","129","21,256,564"
"12/24/2020","130.3725","131.325","129.3875","129.9375","9,788,352"
"12/23/2020","132.56","132.75","130.05","130.0925","17,914,276"
"12/22/2020","133.1925","133.3725","130.5388","132.7825","18,631,488"
"12/21/2020","130.7475","133.7","129.675","133.3225","30,233,216"
"12/18/2020","133.79","134.05","130.705","132.72","34,206,464"
"12/17/2020","133.6675","133.795","131.785","133.4125","23,138,388"
"12/16/2020","134.225","134.3725","132.125","132.425","22,311,468"
"12/15/2020","134.3975","134.64","131.8675","133.605","19,348,592"
"12/14/2020","130.8787","133.8875","130.775","133.0875","27,015,788"
"12/11/2020","129.6725","130.2","128.23","130.1325","20,926,564"
"12/10/2020","128.69","130.6875","128.4938","129.7225","20,776,472"
"12/09/2020","133.005","134.14","128.6824","129.3075","40,130,120"
"12/08/2020","135.85","135.9875","132.815","133.5","27,192,088"
"12/07/2020","136.0125","137.3125","135","136.0675","22,324,324"
"12/04/2020","134.485","135.6","133.8869","135.5825","20,224,340"
"12/03/2020","135.875","136.6","133.29","133.96","19,952,064"
"12/02/2020","133.505","136.7344","132.3425","135.445","28,336,120"
"12/01/2020","134.9225","135.2875","132.2825","133.9","29,757,128"
"11/30/2020","132.65","134.125","129.7235","134.015","28,695,200"
"11/27/2020","133.75","134.075","131.7055","132.6125","16,727,520"
"11/25/2020","130.325","132.6939","130.2","132.3475","25,991,640"
"11/24/2020","131.425","131.62","128.85","129.5775","34,649,996"
"11/23/2020","131.7113","133.825","130.155","131.4","36,135,420"
"11/20/2020","134.54","134.945","130.65","130.8775","34,108,980"
"11/19/2020","132.1275","134.875","131","134.4025","56,593,440"
"11/18/2020","134.6525","136.0575","131.85","134.2875","51,092,520"
"11/17/2020","135.525","135.9625","133.0387","134.2225","31,202,796"
"11/16/2020","131.725","136.495","131.56","135.1525","41,377,480"
"11/13/2020","136.2728","136.6875","130.5925","132.97","34,676,232"
"11/12/2020","134.7893","137.66","133.16","134.5675","36,663,500"
"11/11/2020","130.5375","134.3487","129.4825","134.18","40,474,360"
"11/10/2020","136.065","136.065","126.2825","127.7","64,406,720"
"11/09/2020","145.525","146.915","136.1075","136.3075","58,297,800"
"11/06/2020","141.0975","145.8875","138.95","145.62","38,334,928"
"11/05/2020","141.625","143.39","139.91","141.6","31,902,832"
"11/04/2020","133.8925","138.275","133.3688","137.9425","41,022,920"
"11/03/2020","127.085","131.05","126.0275","130.195","27,290,108"
"11/02/2020","126.5775","128.3666","123.95","125.8075","29,965,264"
"10/30/2020","128.5","129.3638","123","125.34","41,739,600"
"10/29/2020","128.385","131.9275","127.5","130.24","32,008,184"
"10/28/2020","131.98","132.6","126.09","126.27","37,651,808"
"10/27/2020","133.06","134.42","131.915","133.9675","25,051,968"
"10/26/2020","134.27","136.9279","130.385","131.4125","33,689,432"
"10/23/2020","134.5","135.9325","132.9125","135.9025","23,348,428"
"10/22/2020","135.225","136.1175","132.3175","133.61","29,047,944"
"10/21/2020","136.25","137.915","134.775","135.2475","21,959,732"
"10/20/2020","135.835","137.9975","135.07","136.455","22,921,204"
"10/19/2020","139.0288","139.835","134.0675","134.9775","29,806,856"
"10/16/2020","140.3675","141.215","137.925","138.115","24,263,960"
"10/15/2020","138.1068","140.0575","137.6775","139.7","26,722,512"
"10/14/2020","142.905","143.4275","139.6","140.9525","27,664,712"
"10/13/2020","142.965","143.485","140.1863","142.4825","34,460,312"
"10/12/2020","139.895","143.47","139.125","142.26","43,474,400"
"10/09/2020","137.67","138.2425","136.6075","137.6275","34,689,092"
"10/08/2020","140.75","140.845","137.58","138.3875","37,890,088"
"10/07/2020","139.9975","141.1925","138.635","139.64","41,808,520"
"10/06/2020","138.3","141.42","136.65","137.365","78,442,000"
"10/05/2020","132.36","136.4425","132.2277","136.425","47,981,840"
"10/02/2020","132.25","135.195","130.51","130.6225","55,249,600"
"10/01/2020","137.58","137.6274","134.6075","136.145","52,500,240"
"09/30/2020","131.575","136.225","131.5025","135.305","68,918,400"
"09/29/2020","129.375","134.4275","129.3325","132.2575","62,300,480"
"09/28/2020","130.4025","130.5175","127.5","130.35","57,380,920"
"09/25/2020","124.475","128.835","122.4575","128.7375","58,801,640"
"09/24/2020","120.7225","125.695","120.14","123.48","73,124,040"
"09/23/2020","125.755","127.27","120.7925","121.2375","64,701,240"
"09/22/2020","125.75","126.48","121.5555","126.3775","64,645,200"
"09/21/2020","119.25","125.225","119.045","125.1725","72,104,240"
"09/18/2020","125.9375","126.325","119.8875","121.8925","69,846,200"
"09/17/2020","121.3222","125.8975","120.3475","124.635","79,251,160"
"09/16/2020","129.5725","130.9275","125.1375","125.145","55,759,960"
"09/15/2020","132.8","132.9875","128.2775","129.91","72,755,640"
"09/14/2020","130.81","133.15","126.3114","128.7225","120,174,480"
"09/11/2020","124.855","126.525","118.9575","121.645","63,692,680"
"09/10/2020","129.8925","130.6525","121.67","123.1175","69,868,440"
"09/09/2020","124","128.0925","122.3175","127.15","73,619,840"
"09/08/2020","117.345","125.5","117.0425","119.13","79,572,960"
"09/04/2020","127.8375","131.75","117.0475","126.225","146,368,280"
"09/03/2020","138.2862","138.845","128.7875","130.155","94,512,600"
"09/02/2020","147.0375","147.2675","139","143.465","87,401,280"
"09/01/2020","134.8","139.9375","134.365","138.21","51,247,400"
"08/31/2020","131.8278","135.75","130.3775","133.745","50,084,120"
"08/28/2020","126.7493","131.48","126.425","131.4775","53,715,840"
"08/27/2020","127.815","128.5","125.6643","126.2825","31,760,292"
"08/26/2020","127.9924","128.6849","126.7775","127.73","32,124,292"
"08/25/2020","126.3075","127.6125","125.7375","127.5","28,907,680"
"08/24/2020","128.8375","129.125","125.075","127.2025","49,056,440"
"08/21/2020","122.0175","128.087","121.9516","126.835","99,986,960"
"08/20/2020","119.75","123.75","118.7875","121.41","92,138,640"
"08/19/2020","122.965","123.15","120.98","121.385","62,262,240"
"08/18/2020","124.5","124.96","120.8625","122.6075","50,344,640"
"08/17/2020","118.5125","124.0975","118.1719","123.37","62,130,080"
"08/14/2020","115.3","117.0475","114.405","115.64","36,643,616"
"08/13/2020","115.46","117.2175","113.5575","114.43","37,445,956"
"08/12/2020","109.9075","114.67","109.5825","114.4025","46,494,280"
"08/11/2020","110.7375","111.3675","107.9575","108.5","35,451,052"
"08/10/2020","113.3425","114.0825","108.565","111.65","42,779,600"
"08/07/2020","113.125","115.0475","110.375","111.995","34,251,596"
"08/06/2020","113.4975","113.58","111.7875","113.355","24,431,568"
"08/05/2020","112.44","113.7168","111.6625","112.8675","25,049,972"
"08/04/2020","110.5","112.2775","109.06","112.2775","31,033,560"
"08/03/2020","107.325","110.9875","107.1525","110.1025","41,301,840"
"07/31/2020","105.6325","107.665","104.33","106.1475","38,628,600"
"07/30/2020","103.75","106.2305","102.9525","106.14","30,888,016"
"07/29/2020","103.908","105.1625","103.47","104.655","28,450,768"
"07/28/2020","103.7425","103.82","102.0925","102.155","27,163,604"
"07/27/2020","102.3225","104.4175","102.1775","104.215","29,213,020"
"07/24/2020","98.75","103.6475","97.77","101.945","47,329,200"
"07/23/2020","104.5","105.47","100.3125","101.2975","41,166,120"
"07/22/2020","103.675","106.025","102.9156","104.3875","36,729,084"
"07/21/2020","105.13","105.5993","102.8675","103.285","27,766,684"
"07/20/2020","102.7425","105.3125","101.5675","105.1075","28,485,084"
"07/17/2020","102.255","102.485","100.8775","102.015","26,628,464"
"07/16/2020","100.15","102.0675","98.955","101.3475","34,496,472"
"07/15/2020","104.1425","104.33","100.5575","102.2725","40,398,480"
"07/14/2020","100.75","104.0275","97.855","103.77","54,267,440"
"07/13/2020","105.95","107.9225","100.25","100.5225","45,707,480"
"07/10/2020","105.8875","106.5525","103.7875","104.7925","49,767,480"
"07/09/2020","103.8025","105.7","102.335","105.09","49,454,720"
"07/08/2020","99.9375","102.25","99.655","102.16","36,548,052"
"07/07/2020","99.4625","100.7","98.5075","98.7175","35,779,972"
"07/06/2020","97.4175","99.0875","97.125","98.3925","31,589,372"
"07/02/2020","96.39","97.375","95.7825","96.1225","36,405,408"
"07/01/2020","95.2075","95.7567","94.13","95.3","32,664,680"
"06/30/2020","93.1399","95.2625","92.665","94.9775","36,789,200"
"06/29/2020","91.6975","92.045","89","92","34,224,812"
"06/26/2020","95","95","91.25","91.55","59,208,560"
"06/25/2020","93.5575","95.05","91.8225","94.9","37,607,200"
"06/24/2020","94.7625","95.5638","91.445","92.355","44,937,080"
"06/23/2020","95.51","96.425","94.075","94.5","37,510,740"
"06/22/2020","93","95.3125","92.733","95.2675","39,846,648"
"06/19/2020","92.425","94.45","92.2734","92.6125","52,416,040"
"06/18/2020","92.27","92.825","91.145","92.18","25,440,952"
"06/17/2020","91.1375","92.99","90.7025","92.36","40,830,560"
"06/16/2020","92.25","92.6675","88.3875","90.685","53,571,520"
"06/15/2020","88.1525","91.8225","87.4375","91.7375","40,000,200"
"06/12/2020","91.625","91.8725","87.0335","89.325","57,090,800"
"06/11/2020","91.5","92.6125","87.86","87.9625","58,365,040"
"06/10/2020","91.6775","95","91.535","93.6675","63,218,160"
"06/09/2020","88","91.0975","87.5125","90.46","46,848,880"
"06/08/2020","88.7725","88.8962","86.8575","88.05","38,773,724"
"06/05/2020","87.945","89.97","87.0798","89.2","48,174,600"
"06/04/2020","87.28","89.4325","86.775","87.665","42,427,840"
"06/03/2020","88.2225","88.6625","87","87.695","36,543,888"
"06/02/2020","87.9625","88.3725","86.58","88.2525","39,132,056"
"06/01/2020","88.3325","88.4075","86.895","88.0625","39,051,100"
"05/29/2020","85.545","88.755","84.85","88.755","74,591,960"
"05/28/2020","84.1225","87.605","83.7925","84.87","73,612,800"
"05/27/2020","86.25","86.3275","79.9675","85.2525","117,589,240"
"05/26/2020","91.5675","91.8175","86.72","87.1775","77,077,920"
"05/22/2020","88.2525","90.93","87.1325","90.2625","103,876,520"
"05/21/2020","90.515","90.5241","87.375","87.7525","76,106,960"
"05/20/2020","89.91","90.43","88.8875","89.7","58,753,640"
"05/19/2020","87.9025","90.875","87.6275","88.055","71,732,200"
"05/18/2020","87.605","89.165","86.805","87.5025","77,640,360"
"05/15/2020","78.8975","85.005","78.74","84.9075","98,766,160"
"05/14/2020","78.4163","80.36","76.875","80.305","60,231,240"
"05/13/2020","79.175","80.785","75.9475","77.8","62,585,000"
"05/12/2020","81.235","81.725","77.9275","78.025","49,305,920"
"05/11/2020","78.075","81.125","77.7875","80.655","46,906,000"
"05/08/2020","76.9375","78.1875","76.5975","78.125","33,990,712"
"05/07/2020","75.845","76.8525","75.3307","76.2175","37,373,052"
"05/06/2020","74.2325","75.5","73.8525","74.4475","32,346,556"
"05/05/2020","73.8675","75.0675","72.8225","73.435","36,889,564"
"05/04/2020","70.22","72.96","70.22","72.8213","31,755,520"
"05/01/2020","71.0875","72.225","70.2108","70.695","34,209,780"
"04/30/2020","74.0733","74.615","72.93","73.07","37,591,772"
